1.522,7.2
1.53,8.4
1.537,9.4
1.54,10
1.548,12
1.555,14
1.561,16
1.567,18
1.575,18.6
1.581,18
1.587,16
1.593,14
1.6,12
1.608,10
1.613,9.6
1.618,8.8
1.627,7.6
1.634,6.8
