700,22.876
750,22.953
800,23.025
850,23.092
900,23.194
950,23.220
1000,23.278
1050,23.350
1100,23.426
1150,23.642
1159,23.590
1100,23.782
1050,23.855
1000,23.927
950,23.996
900,24.058
850,24.126
800,24.196
750,24.273
700,24.353
